Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CurrDir;CurrSpeed;GlobalRadia;hm0;hm0a;hm0b;hmax;latitude;Latitude;longitude;Longitude;mdir;mdira;mdirb;tp;WaterTemp;WindDir;WindGust;WindSP
17/01/2019;12:00:00;1021,68;9,678;12,5;97,031;19,629;156,25;2,031;1,25;1,719;3,438;43,468;43,468;-2,885;-2,885;317,813;322,031;310,781;14,398;13,750;274,219;11,523;7,813
17/01/2019;13:00:00;1021,191;9,941;12,5;99,141;26,074;121,094;2,266;1,25;1,953;3,594;43,468;43,468;-2,885;-2,885;317,813;322,031;313,594;14,039;13,750;269,297;12,891;10,352
17/01/2019;14:00:00;1021,191;10,029;12,656;98,789;26,367;156,25;2,5;1,25;2,188;4,063;43,468;43,468;-2,885;-2,885;317,813;320,625;313,594;7,84;13,914;272,813;12,109;8,984
17/01/2019;15:00:00;1021,191;8,799;12,5;97,383;30,176;27,344;2,5;1,328;2,188;4,297;43,468;43,468;-2,885;-2,885;320,625;319,219;317,813;8,199;13,914;277,031;11,523;8,594
17/01/2019;16:00:00;1021,68;8,799;12,5;96,328;29,59;27,344;2,5;1,328;2,109;3,75;43,468;43,468;-2,885;-2,885;320,625;322,031;316,406;9,637;13,750;260,156;9,961;7,813
17/01/2019;17:00:00;1021,68;10,117;12,344;97,383;35,449;3,906;2,422;1,484;1,953;3,281;43,468;43,468;-2,885;-2,885;317,813;320,625;315;12,961;13,750;254,531;9,375;7,422
17/01/2019;18:00:00;1022,168;10,732;12,344;98,438;33,691;0;2,266;1,25;1,875;3,438;43,468;43,468;-2,885;-2,885;319,219;322,031;315;12,512;13,750;282,656;9,375;5,664
17/01/2019;19:00:00;1022,656;10,293;12,344;95,273;34,277;3,906;2,5;1,563;2,031;3,672;43,468;43,468;-2,885;-2,885;317,813;320,625;313,594;9,637;13,750;257,344;9,766;6,836
17/01/2019;20:00:00;1022,656;9,414;12,344;99,141;38,965;7,813;2,266;1,406;1,797;3,438;43,468;43,468;-2,885;-2,885;317,813;317,813;313,594;12,152;13,750;326,25;5,273;2,93
17/01/2019;21:00:00;1023,145;8,535;12,344;92,109;31,641;3,906;2,422;1,563;1,875;4,375;43,468;43,468;-2,885;-2,885;316,406;316,406;313,594;12,332;13,586;191,25;6,25;3,516
17/01/2019;22:00:00;1022,656;9,15;12,188;80,508;34,277;0;2,734;1,953;1,953;3,828;43,468;43,468;-2,885;-2,885;316,406;320,625;310,781;12,512;13,586;234,844;8,398;5,859
17/01/2019;23:00:00;1023,145;8,799;12,188;99,492;25,781;3,906;3,047;2,344;1,875;4,531;43,468;43,468;-2,885;-2,885;316,406;319,219;310,781;12,781;13,750;217,266;7,422;5,469
18/01/2019;0:00:00;1022,656;8,711;12,188;93,516;24,316;3,906;2,813;2,031;1,875;3,984;43,468;43,468;-2,885;-2,885;319,219;322,031;315;14,398;13,750;196,172;7,813;5,273
18/01/2019;1:00:00;1022,656;9,502;12,188;94,57;25,781;0;3,047;2,5;1,797;5,313;43,468;43,468;-2,885;-2,885;319,219;320,625;315;13,5;13,750;232,734;8,203;6,445
18/01/2019;2:00:00;1022,168;8,008;12,188;76,992;38,965;0;2,656;2,109;1,641;4,219;43,468;43,468;-2,885;-2,885;312,188;312,188;312,188;13,141;13,586;208,125;8,398;5,078
18/01/2019;3:00:00;1021,68;8,535;12,188;79,102;35,156;0;2,969;2,5;1,563;4,375;43,468;43,468;-2,885;-2,885;319,219;320,625;315;12,152;13,586;223,594;7,031;4,688
18/01/2019;4:00:00;1021,191;8,359;12,188;74,883;35,742;0;3,125;2,656;1,719;4,766;43,468;43,468;-2,885;-2,885;315;315;313,594;14,398;13,586;192,656;7,813;5,664
18/01/2019;5:00:00;1021,191;9,15;12,188;79,453;36,035;0;2,891;2,422;1,719;4,375;43,468;43,468;-2,885;-2,885;316,406;316,406;312,188;13,5;13,422;220,078;6,641;4,492
18/01/2019;6:00:00;1020,703;9,326;12,188;80,859;38,086;0;3,203;2,813;1,563;4,844;43,468;43,468;-2,885;-2,885;312,188;310,781;315;13,5;13,422;234,141;7,031;5,078
18/01/2019;7:00:00;1020,215;8,535;12,188;82,266;35,449;0;2,734;2,422;1,328;4,219;43,468;43,468;-2,885;-2,885;310,781;310,781;313,594;12,602;13,586;200,391;6,445;4,492
18/01/2019;8:00:00;1020,215;8,271;12,188;85,43;35,449;3,906;2,578;2,031;1,641;3,516;43,468;43,468;-2,885;-2,885;310,781;307,969;313,594;12,781;13,422;187,031;7,227;5,078
18/01/2019;9:00:00;1020,703;8,623;12,188;84,727;37,5;19,531;2,578;2,109;1,563;3,359;43,468;43,468;-2,885;-2,885;319,219;320,625;316,406;13,141;13,422;220,781;6,25;3,32
18/01/2019;10:00:00;1020,703;8,799;12,188;86,484;31,348;50,781;2,734;2,344;1,563;4,453;43,468;43,468;-2,885;-2,885;315;313,594;316,406;12,961;13,422;203,203;8,398;6,25
18/01/2019;11:00:00;1021,191;8,008;12,344;92,813;26,074;109,375;2,5;1,953;1,641;3,906;43,468;43,468;-2,885;-2,885;313,594;312,188;315;12,602;13,586;197,578;8,594;6,445
18/01/2019;12:00:00;1020,215;8,184;12,344;94,922;22,266;113,281;2,891;2,422;1,641;4,141;43,468;43,468;-2,885;-2,885;313,594;310,781;315;11,793;13,586;187,734;6,055;4,297
18/01/2019;13:00:00;1019,238;8,535;12,5;90,352;21,973;89,844;2,813;2,344;1,563;3,672;43,468;43,468;-2,885;-2,885;316,406;316,406;315;12,961;13,586;191,25;8,398;5,859
18/01/2019;14:00:00;1018,75;8,975;12,5;70,664;19,336;148,438;2,422;1,953;1,484;4,609;43,468;43,468;-2,885;-2,885;313,594;312,188;313,594;12,332;13,586;196,172;7,031;5,273
18/01/2019;15:00:00;1018,262;9,414;12,5;70,313;21,094;199,219;2,188;1,719;1,484;3,516;43,468;43,468;-2,885;-2,885;317,813;317,813;315;12,152;13,422;194,766;7,617;5,664
18/01/2019;16:00:00;1017,773;9,766;12,5;77,695;20,215;132,813;2,188;1,641;1,406;2,969;43,468;43,468;-2,885;-2,885;313,594;315;309,375;12,602;13,586;191,953;6,836;5,078
18/01/2019;17:00:00;1017,285;9,766;12,344;73,477;20,508;3,906;2,266;1,719;1,484;3,75;43,468;43,468;-2,885;-2,885;313,594;312,188;313,594;10,266;13,586;179,297;5,664;3,516
18/01/2019;18:00:00;1017,285;10,029;12,344;88,945;19,629;0;2,109;1,719;1,328;3,828;43,468;43,468;-2,885;-2,885;312,188;310,781;313,594;12,602;13,586;192,656;7,617;5,078
18/01/2019;19:00:00;1016,797;10,029;12,344;84,727;17,578;0;1,953;1,406;1,406;3,281;43,468;43,468;-2,885;-2,885;315;312,188;316,406;12,332;13,586;180,703;8,008;5,859
18/01/2019;20:00:00;1016,309;9,766;12,188;87,188;16,113;0;1,953;1,328;1,406;3,359;43,468;43,468;-2,885;-2,885;313,594;315;313,594;9,996;13,586;190,547;8,008;6,055
18/01/2019;21:00:00;1016,309;9,678;12,188;84,727;17,578;3,906;1,797;1,328;1,172;2,656;43,468;43,468;-2,885;-2,885;316,406;316,406;313,594;12,063;13,586;203,906;8,789;6,836
18/01/2019;22:00:00;1016,797;8,447;12,188;82,266;17,871;0;1,719;1,25;1,172;2,422;43,468;43,468;-2,885;-2,885;310,781;309,375;309,375;11,883;13,586;213,047;8,594;6,055
18/01/2019;23:00:00;1016,797;8,447;12,188;76,641;15,82;0;1,484;0,938;1,172;2,188;43,468;43,468;-2,885;-2,885;312,188;315;307,969;10,445;13,586;195,469;10,938;8,203
19/01/2019;0:00:00;1016,309;8,535;12,188;88,945;12,598;3,906;1,563;1,094;1,094;2,734;43,468;43,468;-2,885;-2,885;312,188;310,781;309,375;11,793;13,586;187,734;9,18;6,836
19/01/2019;1:00:00;1015,82;8,535;12,188;79,102;11,133;0;1,641;1,172;1,25;2,656;43,468;43,468;-2,885;-2,885;309,375;306,563;309,375;11,523;13,586;200,391;10,547;7,813
19/01/2019;2:00:00;1016,309;9,678;12,188;91,406;15,234;3,906;1,563;0,938;1,328;2,578;43,468;43,468;-2,885;-2,885;310,781;313,594;309,375;11,523;13,586;237,656;6,445;5,078
19/01/2019;3:00:00;1015,332;8,535;12,188;100,195;11,719;0;1,641;0,781;1,484;2,656;43,468;43,468;-2,885;-2,885;307,969;307,969;306,563;10,625;13,586;188,438;8,789;6,445
19/01/2019;4:00:00;1014,844;8,799;12,188;79,453;12,305;0;1,641;0,938;1,328;2,891;43,468;43,468;-2,885;-2,885;310,781;312,188;310,781;11,523;13,586;196,875;9,766;7,617
19/01/2019;5:00:00;1014,844;8,623;12,188;88,242;12,012;0;1,797;0,938;1,563;3,125;43,468;43,468;-2,885;-2,885;306,563;307,969;303,75;11,164;13,586;195,469;10,156;7,813
19/01/2019;6:00:00;1014,844;8,799;12,188;86,133;13,77;0;1,719;0,938;1,484;2,266;43,468;43,468;-2,885;-2,885;305,156;312,188;299,531;10,625;13,586;199,688;10,156;7,031
19/01/2019;7:00:00;1014,844;8,799;12,188;77,695;13,184;0;1,719;0,703;1,563;2,578;43,468;43,468;-2,885;-2,885;306,563;316,406;302,344;7,84;13,586;188,438;10,156;7,617
19/01/2019;8:00:00;1014,844;9,063;12,188;86,836;10,84;27,344;1,797;0,859;1,641;2,5;43,468;43,468;-2,885;-2,885;305,156;305,156;303,75;7,93;13,586;182,813;10,547;7,813
19/01/2019;9:00:00;1014,355;9,414;12,344;73,477;14,355;74,219;1,797;1,016;1,484;2,5;43,468;43,468;-2,885;-2,885;306,563;313,594;302,344;10,984;13,586;184,219;10,742;8,398
19/01/2019;10:00:00;1014,355;9,854;12,5;69,961;13,184;238,281;1,875;1,328;1,328;2,656;43,469;43,469;-2,885;-2,885;307,969;312,188;302,344;16,285;13,586;187,734;12,109;9,375
19/01/2019;11:00:00;1013,867;10,293;12,5;56,602;16,406;101,563;2,031;1,484;1,406;2,891;43,469;43,469;-2,885;-2,885;309,375;310,781;303,75;16,555;13,586;180;11,719;8,789
19/01/2019;12:00:00;1012,402;10,908;12,656;52,734;17,578;191,406;1,875;1,406;1,328;2,578;43,469;43,469;-2,885;-2,885;307,969;310,781;300,938;16,285;13,422;186,328;12,5;9,18
19/01/2019;13:00:00;1010,449;11,26;12,656;47,461;18,457;164,063;1,875;1,406;1,25;2,578;43,469;43,469;-2,885;-2,885;306,563;307,969;300,938;15,297;13,422;183,516;12,891;9,375
19/01/2019;14:00:00;1009,473;10,908;12,656;57,305;16,992;132,813;2,422;2,031;1,328;3,125;43,469;43,469;-2,885;-2,885;309,375;310,781;298,125;15,746;13,422;190,547;11,914;8,984
19/01/2019;15:00:00;1008,496;10,908;12,5;58,008;16,406;74,219;2,188;1,797;1,25;3,047;43,469;43,469;-2,885;-2,885;310,781;313,594;298,125;14,848;13,422;191,25;13,281;9,18
19/01/2019;16:00:00;1008,008;10,996;12,5;52,031;14,941;39,063;2,578;2,266;1,25;3,516;43,469;43,469;-2,885;-2,885;310,781;312,188;305,156;14,219;13,422;190,547;12,891;9,766
19/01/2019;17:00:00;1007,52;10,645;12,344;55,195;13,477;3,906;2,578;2,188;1,406;3,984;43,469;43,469;-2,885;-2,885;307,969;309,375;298,125;14,848;13,586;184,922;12,5;8,398
19/01/2019;18:00:00;1007,52;10,557;12,344;72,07;16,113;0;2,422;2,109;1,172;3,828;43,469;43,469;-2,885;-2,885;307,969;310,781;298,125;14,668;13,586;188,438;13,086;9,375
19/01/2019;19:00:00;1007,52;10,293;12,344;68,555;14,941;0;2,5;2,188;1,25;3,984;43,468;43,468;-2,885;-2,885;310,781;312,188;303,75;12,332;13,586;191,25;12,891;8,789
19/01/2019;20:00:00;1007,52;10,029;12,344;74,883;16,113;0;2,656;2,344;1,25;4,375;43,468;43,468;-2,885;-2,885;310,781;312,188;299,531;14,039;13,586;184,219;12,891;8,789
19/01/2019;21:00:00;1008,008;9,766;12,188;81,211;15,234;0;2,344;2,031;1,172;4,297;43,468;43,468;-2,885;-2,885;312,188;313,594;300,938;14,219;13,586;185,625;10,156;7,227
19/01/2019;22:00:00;1008,984;9,941;12,188;95,273;14,648;0;2,5;2,344;1,094;4,375;43,468;43,468;-2,885;-2,885;310,781;310,781;307,969;13,68;13,586;197,578;8,398;5,664
19/01/2019;23:00:00;1009,473;9,766;12,188;111,094;13,77;0;2,109;1,719;1,172;3,203;43,468;43,468;-2,885;-2,885;313,594;315;310,781;14,039;13,586;194,766;6,641;4,688
20/01/2019;0:00:00;1009,961;10,205;12,188;122,695;12,891;0;2,188;1,875;1,172;3,281;43,468;43,468;-2,885;-2,885;315;315;312,188;14,668;13,586;246,094;6,836;4,883
20/01/2019;1:00:00;1009,961;10,645;12,188;114,609;10,84;0;2,109;1,797;1,094;3,203;43,468;43,468;-2,885;-2,885;313,594;313,594;315;11,523;13,586;271,406;10,352;8,008
20/01/2019;2:00:00;1010,938;10,732;12,188;119,883;10,84;0;1,797;1,406;1,25;2,656;43,468;43,468;-2,885;-2,885;315;315;309,375;12,512;13,586;279,141;9,766;7,813
20/01/2019;3:00:00;1011,426;11,611;12,188;120,234;6,738;0;2,266;1,875;1,328;3,75;43,468;43,468;-2,885;-2,885;315;316,406;310,781;14,039;13,586;326,953;5,664;4,297
20/01/2019;4:00:00;1011,426;9,678;12,188;148,359;7,324;7,813;2,5;2,109;1,406;3,516;43,468;43,468;-2,885;-2,885;313,594;313,594;309,375;14,039;13,586;322,734;11,523;7,031
20/01/2019;5:00:00;1012,402;10,82;12,188;145,195;5,273;0;2,188;1,719;1,406;3,516;43,468;43,468;-2,885;-2,885;312,188;312,188;312,188;13,859;13,586;312,891;8,984;5,469
20/01/2019;6:00:00;1012,402;11,436;12,188;129,727;6,152;0;2,266;1,875;1,328;3,125;43,468;43,468;-2,885;-2,885;313,594;312,188;313,594;13,5;13,750;317,813;11,523;8,984
20/01/2019;7:00:00;1013,379;10,381;12,188;148,359;6,152;0;2,188;1,797;1,328;3,281;43,468;43,468;-2,885;-2,885;317,813;317,813;316,406;13,5;13,750;315;14,844;9,57
20/01/2019;8:00:00;1014,355;11,26;12,188;125,156;10,84;19,531;2,188;1,641;1,563;3,672;43,468;43,468;-2,885;-2,885;312,188;312,188;312,188;13,141;13,586;316,406;10,742;8,203
20/01/2019;9:00:00;1014,844;10,205;12,188;121,641;13,184;50,781;2,188;1,563;1,563;3,281;43,468;43,468;-2,885;-2,885;312,188;312,188;312,188;11,164;13,586;320,625;9,961;7,031
20/01/2019;10:00:00;1016,309;11,084;12,344;114,258;9,961;121,094;2,266;1,641;1,641;3,125;43,468;43,468;-2,885;-2,885;313,594;313,594;315;13,141;13,586;319,922;9,18;6,445
20/01/2019;11:00:00;1016,309;10,205;12,344;106,875;10,547;93,75;2,188;1,484;1,641;3,438;43,468;43,468;-2,885;-2,885;317,813;320,625;316,406;11,613;13,586;344,531;14,844;6,836
20/01/2019;12:00:00;1016,797;11,436;12,5;131,484;9,668;136,719;2,188;1,563;1,563;3,359;43,468;43,468;-2,885;-2,885;316,406;317,813;315;13,68;13,586;333,281;9,375;6,641
20/01/2019;13:00:00;1016,797;10,908;12,813;161,719;4,688;292,969;2,344;1,641;1,719;3,047;43,468;43,468;-2,885;-2,885;313,594;313,594;313,594;13,5;13,422;345,938;8,008;5,469
20/01/2019;14:00:00;1016,309;10,469;12,5;166,992;6,738;66,406;2,109;1,25;1,719;3,359;43,468;43,468;-2,885;-2,885;313,594;309,375;319,219;12,602;13,422;342,422;8,984;6,445
20/01/2019;15:00:00;1016,797;11,084;12,656;130,43;1,172;214,844;2,344;1,641;1,719;3,75;43,468;43,468;-2,885;-2,885;313,594;312,188;315;13,141;13,422;325,547;9,57;6,25
20/01/2019;16:00:00;1017,285;11,172;12,5;170,156;5,566;50,781;2,266;1,484;1,719;3,516;43,468;43,468;-2,886;-2,886;315;316,406;316,406;11,164;13,422;350,859;9,375;7,227
20/01/2019;17:00:00;1017,773;10,82;12,344;165,586;4,102;7,813;2,188;1,328;1,797;3,047;43,468;43,468;-2,886;-2,886;315;310,781;322,031;12,602;13,422;352,969;10,742;7,617
20/01/2019;18:00:00;1018,75;10,82;12,344;143,789;3,223;7,813;2,109;1,328;1,719;2,734;43,468;43,468;-2,886;-2,886;316,406;310,781;319,219;12,781;13,422;350,859;8,398;4,492
20/01/2019;19:00:00;1019,238;9,941;12,344;153,984;1,758;3,906;2,109;1,328;1,641;3,594;43,468;43,468;-2,886;-2,886;315;310,781;322,031;12,512;13,422;341,016;9,18;5,859
20/01/2019;20:00:00;1020,215;10,908;12,344;144,844;3,809;0;1,953;1,172;1,563;2,734;43,468;43,468;-2,885;-2,885;319,219;309,375;324,844;12,332;13,422;350,859;7,813;6,055
20/01/2019;21:00:00;1020,703;11,26;12,188;110,039;8,203;0;2,109;1,094;1,875;3,203;43,468;43,468;-2,885;-2,885;315;305,156;320,625;12,332;13,258;341,719;8,203;5,664
20/01/2019;22:00:00;1020,703;10,732;12,188;108,984;6,738;3,906;1,797;1,016;1,563;2,891;43,468;43,468;-2,885;-2,885;315;305,156;320,625;12,512;13,258;332,578;9,375;6,25
20/01/2019;23:00:00;1021,68;10,557;12,188;143,438;7,031;0;2,031;1,25;1,641;3,125;43,468;43,468;-2,885;-2,885;316,406;310,781;320,625;12,152;13,422;5,625;8,789;6,836
21/01/2019;0:00:00;1021,68;10,645;12,188;130,781;7,91;0;1,953;1,094;1,641;3,75;43,468;43,468;-2,885;-2,885;320,625;315;324,844;11,613;13,258;5,625;7,031;4,883
21/01/2019;1:00:00;1021,68;10,645;12,188;133,945;13,77;0;2,031;1,172;1,719;3,672;43,468;43,468;-2,885;-2,885;315;306,563;322,031;12,063;13,422;336,797;5,469;3,516
21/01/2019;2:00:00;1021,191;9,766;12,188;130,781;16,406;0;2,031;1,094;1,719;3,281;43,468;43,468;-2,885;-2,885;319,219;315;322,031;12,602;13,586;325,547;8,789;6,445
21/01/2019;3:00:00;1021,68;9,414;12,188;136,055;11,719;3,906;1,953;1,25;1,563;2,969;43,468;43,468;-2,885;-2,885;316,406;305,156;323,438;12,063;13,586;15,469;9,961;7,813
21/01/2019;4:00:00;1021,68;9,854;12,188;153,633;11,426;0;2,031;1,016;1,797;2,969;43,468;43,468;-2,885;-2,885;317,813;307,969;323,438;9,637;13,586;0,703;11,328;8,789
21/01/2019;5:00:00;1022,656;9,414;12,188;154,688;9,961;0;2,188;1,172;1,875;3,516;43,468;43,468;-2,885;-2,885;316,406;302,344;323,438;10,266;13,586;359,297;10,547;8,008
21/01/2019;6:00:00;1023,145;9,59;12,188;156,445;9,668;0;2,188;1,25;1,875;3,125;43,468;43,468;-2,885;-2,885;317,813;307,969;323,438;10,176;13,586;359,297;9,57;7,031
21/01/2019;7:00:00;1023,633;9,59;12,188;120,586;8,203;0;2,031;1,016;1,797;2,969;43,468;43,468;-2,885;-2,885;320,625;299,531;324,844;9,906;13,586;7,734;8,984;6,055
21/01/2019;8:00:00;1024,121;9,502;12,188;132,891;12,598;7,813;2,031;1,016;1,797;3,047;43,468;43,468;-2,885;-2,885;324,844;310,781;331,875;10,895;13,586;351,563;8,984;6,445
21/01/2019;9:00:00;1024,609;9,15;12,188;127,617;15,234;74,219;2,266;1,406;1,875;3,203;43,468;43,468;-2,885;-2,885;316,406;305,156;324,844;11,523;13,586;346,641;9,766;6,836
21/01/2019;10:00:00;1026,074;9,414;12,344;109,688;17,285;82,031;2,266;1,172;1,953;3,516;43,468;43,468;-2,885;-2,885;319,219;307,969;326,25;10,805;13,586;327,656;8,398;4,883
21/01/2019;11:00:00;1026,563;9,414;12,5;110,391;18,457;156,25;2,188;1,25;1,875;4,063;43,468;43,468;-2,885;-2,885;320,625;309,375;323,438;10,984;13,586;317,109;8,789;5,859
21/01/2019;12:00:00;1026,074;9,59;12,813;120,234;18,164;371,094;2,422;1,797;1,797;3,594;43,468;43,468;-2,885;-2,885;320,625;315;323,438;10,535;13,586;323,438;7,031;4,492
21/01/2019;13:00:00;1025,098;9,15;12,656;118,828;14,941;125;2,266;1,563;1,641;3,438;43,468;43,468;-2,885;-2,885;322,031;315;326,25;10,895;13,586;336,797;8,398;5,859
21/01/2019;14:00:00;1025,098;9,063;12,813;123,75;12,598;296,875;2,344;1,719;1,719;3,672;43,468;43,468;-2,885;-2,885;322,031;315;329,063;17,992;13,586;331,875;7,813;5,469
21/01/2019;15:00:00;1024,609;8,975;12,656;137,813;7,031;167,969;2,422;1,719;1,641;3,438;43,468;43,468;-2,885;-2,885;319,219;313,594;326,25;10,895;13,586;340,313;6,25;4,102
21/01/2019;16:00:00;1024,609;9,238;12,656;138,516;4,98;148,438;2,578;1,953;1,719;3,203;43,468;43,468;-2,885;-2,885;316,406;313,594;323,438;10,895;13,586;326,25;6,055;3,32
21/01/2019;17:00:00;1024,609;9,238;12,5;104,766;3,809;11,719;2,5;1,953;1,563;5,078;43,468;43,468;-2,885;-2,885;322,031;317,813;327,656;10,625;13,586;303,047;7,031;3,906
21/01/2019;18:00:00;1024,609;9,238;12,344;108,633;2,344;0;2,734;2,266;1,484;4,141;43,468;43,468;-2,885;-2,885;326,25;324,844;326,25;11,254;13,586;317,813;5,469;3,32
21/01/2019;19:00:00;1025,098;9,238;12,344;93,164;4,395;0;2,656;2,031;1,719;3,672;43,468;43,468;-2,885;-2,885;324,844;322,031;326,25;16,824;13,586;293,203;5,469;3,516
21/01/2019;20:00:00;1025,098;9,414;12,344;59,766;7,324;0;2,656;2,109;1,641;4,063;43,468;43,468;-2,885;-2,885;322,031;320,625;322,031;16,285;13,586;305,859;7,227;4,492
21/01/2019;21:00:00;1024,609;9,414;12,344;99,141;12,305;0;2,5;2,031;1,406;3,359;43,468;43,468;-2,885;-2,885;319,219;316,406;320,625;16,285;13,422;317,813;6,25;3,906
21/01/2019;22:00:00;1024,121;9,59;12,344;88,242;17,578;0;3,047;2,656;1,563;4,922;43,468;43,468;-2,885;-2,885;319,219;317,813;319,219;16,016;13,422;299,531;7,031;4,492
21/01/2019;23:00:00;1024,121;9,854;12,344;83,672;27,246;0;2,422;2,109;1,328;4,219;43,468;43,468;-2,885;-2,885;319,219;316,406;323,438;15,027;13,422;294,609;8,008;4,883
22/01/2019;0:00:00;1023,145;8,184;12,344;79,102;28,711;0;2,422;1,953;1,406;3,359;43,468;43,468;-2,885;-2,885;322,031;319,219;324,844;15,027;13,258;189,844;8,008;5,664
22/01/2019;1:00:00;1022,656;7,92;12,344;78,047;29,297;0;2,734;2,344;1,484;4,375;43,468;43,468;-2,885;-2,885;319,219;317,813;320,625;16,285;13,422;201,797;8,008;5,469
22/01/2019;2:00:00;1021,68;8,975;12,188;100,898;20,508;0;2,656;2,266;1,406;3,594;43,468;43,468;-2,885;-2,885;316,406;315;320,625;15,297;13,422;232,031;6,836;5,469
22/01/2019;3:00:00;1020,703;8,623;12,188;101,25;15,82;0;2,578;2,188;1,484;4,219;43,468;43,468;-2,885;-2,885;319,219;317,813;316,406;16,016;13,422;240,469;9,18;6,25
22/01/2019;4:00:00;1019,238;8,799;12,188;116,719;9,375;0;2,813;2,422;1,484;3,672;43,468;43,468;-2,885;-2,885;317,813;319,219;312,188;14,398;13,422;198,281;7,617;5,664
22/01/2019;5:00:00;1018,262;8,975;12,188;112,852;7,91;3,906;2,734;2,344;1,328;3,594;43,468;43,468;-2,885;-2,885;319,219;320,625;309,375;15,746;13,422;203,203;8,203;5,664
22/01/2019;6:00:00;1017,285;9,063;12,188;93,867;11,133;0;2,344;2,031;1,328;3,047;43,468;43,468;-2,885;-2,885;322,031;323,438;315;15,477;13,422;230,625;11,133;7,617
22/01/2019;7:00:00;1016,797;9,326;12,188;99,141;13,477;0;2,266;1,875;1,328;3,203;43,468;43,468;-2,885;-2,885;315;315;306,563;14,668;13,422;243,281;12,5;8,398
22/01/2019;8:00:00;1016,309;9,941;12,188;94,57;19,043;7,813;2,656;2,188;1,563;4,375;43,468;43,468;-2,885;-2,885;316,406;317,813;306,563;14,668;13,422;237,656;11,523;8,008
22/01/2019;9:00:00;1015,82;9,766;12,188;99,492;25,195;23,438;2,5;1,875;1,797;3,516;43,468;43,468;-2,885;-2,885;315;319,219;307,969;14,848;13,422;262,969;15,625;12,305
22/01/2019;10:00:00;1015,332;9,326;12,188;102,656;29,004;27,344;2,656;1,875;1,953;3,906;43,468;43,468;-2,885;-2,885;306,563;312,188;298,125;13,859;13,422;258,047;15,625;11,523
22/01/2019;11:00:00;1014,844;9,854;12,188;108,281;34,277;19,531;2,969;1,797;2,422;4,453;43,468;43,468;-2,885;-2,885;309,375;319,219;300,938;14,039;13,422;262,969;17,383;11,523
22/01/2019;12:00:00;1014,844;9,766;12,188;107,227;34,277;42,969;3,125;2,031;2,5;4,219;43,468;43,468;-2,885;-2,885;312,188;323,438;300,938;13,5;13,422;317,813;19,336;13,086
22/01/2019;13:00:00;1014,844;10,029;12,188;120,586;27,539;23,438;2,969;1,719;2,5;4,063;43,468;43,468;-2,885;-2,885;310,781;319,219;306,563;12,152;13,422;287,578;11,133;8,203
22/01/2019;14:00:00;1014,355;10,557;12,344;136,406;29,004;70,313;2,891;1,328;2,578;4,219;43,468;43,468;-2,885;-2,885;307,969;317,813;305,156;8,289;13,422;302,344;13,867;10,156
22/01/2019;15:00:00;1013,867;10,029;12,188;144,844;21,387;62,5;2,969;1,875;2,344;4,453;43,468;43,468;-2,885;-2,885;313,594;316,406;310,781;14,398;13,586;288,281;11,523;8,398
22/01/2019;16:00:00;1012,891;9,941;12,188;138,516;15,82;11,719;2,891;1,719;2,344;4,141;43,468;43,468;-2,885;-2,885;312,188;316,406;310,781;13,859;13,586;287,578;12,891;9,57
22/01/2019;17:00:00;1012,402;9,063;12,188;152,93;14,941;3,906;2,891;1,719;2,422;4,141;43,468;43,468;-2,885;-2,885;312,188;317,813;307,969;14,039;13,586;306,563;13,477;8,984
22/01/2019;18:00:00;1011,914;8,975;12,188;124,102;8,203;3,906;2,813;1,484;2,422;4,688;43,468;43,468;-2,885;-2,885;312,188;319,219;307,969;8,02;13,586;255,938;13,477;9,961
22/01/2019;19:00:00;1011,426;8,887;12,188;112,5;9,375;3,906;2,578;1,406;2,188;3,516;43,468;43,468;-2,885;-2,885;309,375;316,406;303,75;14,219;13,586;258,75;15,039;11,133
22/01/2019;20:00:00;1010,938;9,414;12,188;103,359;18,75;3,906;2,813;1,484;2,422;3,906;43,468;43,468;-2,885;-2,885;306,563;312,188;302,344;14,039;13,586;260,859;16,406;12,5
22/01/2019;21:00:00;1010,449;10,908;12,188;113,555;18,164;3,906;2,813;1,406;2,5;3,906;43,468;43,468;-2,885;-2,885;310,781;315;306,563;7,391;13,586;296,016;15,82;11,328
22/01/2019;22:00:00;1009,961;10,996;12,188;108,281;27,832;3,906;3,047;1,719;2,656;4,766;43,468;43,468;-2,885;-2,885;310,781;322,031;305,156;13,5;13,586;288,984;16,016;12,5
22/01/2019;23:00:00;1009,961;10,908;12,188;111,094;30,469;0;3,281;1,641;2,891;4,531;43,468;43,468;-2,885;-2,885;309,375;320,625;303,75;14,668;13,586;284,063;14,648;11,133
23/01/2019;0:00:00;1009,473;10,908;12,188;106,523;34,863;3,906;3,203;1,875;2,578;4,844;43,468;43,468;-2,885;-2,885;310,781;317,813;305,156;9,367;13,586;279,141;14,258;9,961
23/01/2019;1:00:00;1008,496;11,084;12,188;0;0;0;3,047;1,797;2,5;4,844;43,468;43,468;-2,885;-2,885;312,188;323,438;305,156;8,648;13,500;286,875;12,305;9,57
23/01/2019;2:00:00;1007,031;10,732;12,188;103,008;33,398;3,906;3,594;2,266;2,813;5,156;43,468;43,468;-2,885;-2,885;320,625;327,656;313,594;14,398;13,422;287,578;15,82;11,523
