Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CardNo;Charged;CurrDir;CurrSpeed;Discharged;GlobalRadia;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;tm01;tm02;tm02a;tm02b;tp;WaterTemp;WindDir;WindGust;WindSP
02/04/2019;9:00:00;1018,318;12,446;13,516;1;0,398;85,078;19,922;0,012;463,867;1,094;0,742;0,859;1,719;310,781;314,297;303,047;30,586;266,484;9,258;7,383;6,68;10,84;4,277;10,781;13,9450;0;0;0
02/04/2019;10:00:00;1018,523;12,666;13,369;1;0,773;100,547;28,125;0,012;258,789;1,016;0,469;0,977;1,563;307,969;310,078;301,641;24,609;281,25;8,438;6,211;5,684;10,957;4,277;8,848;14,0430;0;0;0
02/04/2019;11:00:00;1018,625;12,842;13,643;1;0,891;90,703;26,953;0,047;564,453;0,977;0,547;0,898;1,719;306,563;311,484;300,938;38,672;290,391;5,156;6,211;5,684;10,781;4,043;10,547;14,1890;0;0;0
02/04/2019;12:00:00;1018,01;12,798;13,691;1;0,879;102,656;28,125;0,07;717,773;1,172;0,742;0,977;2,031;312,188;312,891;309,375;30,234;284,766;10,547;6,797;6,152;10,723;4,219;10,43;14,1890;0;0;0
02/04/2019;13:00:00;1017,498;12,754;13,389;1;0,703;110,391;32,227;0,059;325,195;1,094;0,625;0,938;1,719;315;322,031;312,188;30,586;298,125;9,141;6,328;5,859;10,723;4,16;10,43;14,1410;0;0;0
02/04/2019;14:00:00;1016,985;12,754;13,281;1;0,457;132,188;22,852;0,059;295,898;1,133;0,664;1,016;1,641;309,375;312,891;306,563;26,719;312,891;9,492;6,563;6,035;10,957;4,336;10,371;14,2870;0;0;0
02/04/2019;15:00:00;1016,472;12,886;13,311;1;0,574;208,828;25,781;0,059;231,445;1,25;0,703;1,094;1,953;303,047;307,969;300,234;27,773;290,391;9,141;6,328;5,801;10,664;4,395;10,371;14,2870;0;0;0
02/04/2019;16:00:00;1016,113;12,974;13,018;1;0,223;220,781;23,438;0,059;98,633;1,094;0,586;1,016;1,641;306,563;314,297;300,938;28,477;277,734;10,313;6,094;5,684;10,898;4,277;10,664;14,3360;0;0;0
02/04/2019;17:00:00;1015,601;12,622;12,861;1;0,035;227,813;16,406;0,07;42,969;1,172;0,625;1,055;1,875;306,563;311,484;300,938;27,07;288,984;5,391;5,977;5,508;11,25;4,16;11,133;14,2870;0;0;0
02/04/2019;18:00:00;1015,601;12,534;12,773;1;0;235,547;21,094;0,199;5,859;1,25;0,625;1,133;2,109;303,75;312,891;301,641;30,586;304,453;11,25;5,977;5,566;11,191;4,336;10,664;14,2870;0;0;0
02/04/2019;19:00:00;1015,703;12,358;12,754;1;0;228,516;11,719;0,258;1,953;1,211;0,547;1,172;1,875;302,344;300,938;300,938;33,75;302,344;4,57;5,508;5,215;10,898;4,277;10,254;14,2380;0;0;0
02/04/2019;20:00:00;1015,959;10,996;12,744;1;0;266,484;1,172;0,258;0,977;1,289;0,586;1,211;2,031;311,484;317,109;309,375;27,422;306,563;9,375;5,859;5,449;10,898;4,395;9,961;14,1890;0;0;0
02/04/2019;21:00:00;1015,959;10,425;12,715;1;0;78,047;8,203;0,258;0,977;1,484;0,625;1,406;2,344;311,484;310,781;310,078;27,422;300,234;6,445;5,859;5,566;10,781;4,629;9,961;14,1890;0;0;0
02/04/2019;22:00:00;1015,806;10,82;12,686;1;0;99,141;23,438;0,258;1,953;1,523;0,664;1,445;2,188;314,297;315;310,781;23,906;292,5;5,859;5,977;5,625;10,781;4,512;5,742;14,1410;0;0;0
02/04/2019;23:00:00;1015,447;10,161;12,666;1;0;106,875;35,156;0,258;2,93;1,523;0,586;1,484;2,5;317,813;315,703;314,297;24,258;290,391;6,445;5,859;5,508;10,84;4,57;5,801;14,1410;0;0;0
03/04/2019;0:00:00;1014,524;10,513;12,686;1;0;125,859;32,227;0,258;1,953;1,523;0,703;1,406;2,109;314,297;319,219;310,781;29,531;281,953;5,273;6,211;5,859;10,781;4,629;10,254;14,1890;0;0;0
03/04/2019;1:00:00;1013,499;10,82;12,627;1;0;132,891;28,711;0,258;1,953;1,484;0,586;1,445;2,344;316,406;314,297;310,781;24,961;258,047;6,328;5,977;5,625;11,074;4,688;6,152;14,1890;0;0;0
03/04/2019;2:00:00;1012,473;10,469;12,656;1;0;128,672;28,125;0,258;1,953;1,563;0,586;1,523;2,422;315,703;314,297;310,781;31,289;265,781;6,211;5,977;5,742;10,898;4,746;6,445;14,1890;0;0;0
03/04/2019;3:00:00;1011,602;9,941;12,617;1;0;132,891;35,742;0,258;0,977;1,797;0,508;1,797;2,969;312,891;312,891;309,375;19,336;272,813;5,742;5,742;5,566;10,898;4,805;6,504;14,1890;0;0;0
03/04/2019;4:00:00;1010,986;10,776;12,617;1;0;146,953;31,641;0,258;0,977;1,836;0,547;1,836;3,047;310,781;310,078;307,969;33,75;274,922;6,328;5,859;5,566;11,016;4,922;6,328;14,1410;0;0;0
03/04/2019;5:00:00;1010,884;9,238;12,588;1;0;146,25;27,539;0,258;2,93;2,148;0,508;2,148;3,359;312,188;300,938;310,078;23,906;277,031;6,328;6,094;5,801;10,84;5,156;6,973;14,0920;0;0;0
03/04/2019;6:00:00;1010,781;9,15;12,598;1;0;146,953;22,852;0,258;6,836;2,383;0,547;2,383;3,438;317,109;330,469;315;19,688;292,5;7,383;6,211;5,977;11,016;5,332;7,207;14,0920;0;0;0
03/04/2019;7:00:00;1010,576;8,711;12,637;1;0;123,047;23,438;0,199;50,781;2,461;0,508;2,461;3,281;316,406;312,891;315;20,391;281,25;8,086;6,328;6,035;10,781;5,391;7,09;14,0430;0;0;0
03/04/2019;8:00:00;1010,32;8,755;12,627;1;0;113,906;28,711;0,141;79,102;2,188;0,586;2,188;3,047;315;327,656;310,781;27,07;248,906;6,68;6,211;5,918;11,484;5,215;7,5;14,0430;0;0;0
03/04/2019;9:00:00;1010,986;7,041;12,734;1;0,059;118,125;31,055;0,07;134,766;2,422;0,664;2,422;3,516;311,484;326,953;307,266;22,5;255,234;7,383;6,445;6,152;11,191;5,391;8,145;14,0430;0;0;0
03/04/2019;10:00:00;1010,371;8,535;13,721;1;0,598;108,984;26,953;0,023;688,477;2,539;0,742;2,461;3,984;314,297;319,922;312,188;24,961;279,844;7,617;6,68;6,328;11,074;5,684;7,734;14,0920;0;0;0
03/04/2019;11:00:00;1009,346;8,623;13,105;1;0,586;102,656;24,023;0,059;101,563;2,617;0,82;2,578;4,063;307,969;316,406;305,156;18,281;260,859;7,266;6,68;6,387;11,895;5,684;7,676;14,0430;0;0;0
03/04/2019;12:00:00;1009,243;7,744;13,135;1;0,164;92,813;34,57;0,059;371,094;2,695;0,938;2,578;3,672;316,406;316,406;312,891;28,828;253,828;8,438;7,148;6,797;12,246;5,918;8,438;13,9940;0;0;0
03/04/2019;13:00:00;1009,141;7,568;13,018;1;0,27;94,922;36,328;0,059;207,031;3,047;0,977;2,93;4,766;311,484;310,781;309,375;22,852;255,938;8,203;7,148;6,797;12,891;5,977;8,555;13,9450;0;0;0
03/04/2019;14:00:00;1008,474;7,92;13,105;1;0,668;86,484;35,742;0,07;63,477;3,164;1,211;2,969;4,922;317,813;323,438;315;17,578;254,531;7,617;7,5;7,148;12,598;6,27;9,316;13,9450;0;0;0
03/04/2019;15:00:00;1008,218;8,931;13,105;1;0,223;94,922;32,813;0,07;156,25;3,164;1,484;2,813;4,922;315,703;324,844;311,484;25,664;265,781;8,789;7,617;7,148;12,715;5,977;9,375;13,7990;0;0;0
03/04/2019;16:00:00;1007,5;8,931;13,223;1;0,434;100,547;33,984;0,059;278,32;3,789;2,109;3,203;5,313;319,922;330,469;314,297;23,906;273,516;9,961;8,32;7,734;13,242;6,328;14,648;13,8480;0;0;0
03/04/2019;17:00:00;1006,68;7,92;12,881;1;0,258;94,219;34,57;0,105;80,078;3,555;2,188;2,891;5,156;319,219;323,438;314,297;22,148;274,922;10,313;8,086;7,5;12,129;5,859;8,379;13,8960;0;0;0
03/04/2019;18:00:00;1007,039;9,37;12,852;1;0,117;99,141;40,43;0,082;19,531;4,102;2,656;3,203;6,25;312,891;317,109;308,672;25,664;268,594;9,258;8,32;7,676;11,836;5,977;10,43;13,8960;0;0;0
03/04/2019;19:00:00;1007,397;7,524;12,695;1;0;104,063;46,289;0,246;2,93;3,789;2,422;3,008;5,391;320,625;325,547;317,109;26,367;276,328;7,031;8,203;7,617;11,836;5,977;11,016;13,7990;0;0;0
03/04/2019;20:00:00;1007,295;8,008;12,676;1;0;101,953;50,391;0,246;0,977;4,141;2,891;3,008;6,172;315,703;320,625;310,078;20,391;274,922;9,492;8,672;8,086;11,426;6,152;11,016;13,7500;0;0;0
03/04/2019;21:00:00;1007,295;8,843;12,695;1;0;97,031;49,805;0,246;2,93;3,555;2,461;2,656;6,641;315,703;317,109;312,188;22,5;278,438;11,484;8,438;7,793;11,66;5,684;10,43;13,7500;0;0;0
03/04/2019;22:00:00;1007,09;7,964;12,666;1;0;108,281;46,875;0,246;1,953;3,984;2,852;2,813;5,859;315,703;317,813;312,188;21,094;274,922;9,727;8,438;7,793;12,07;5,566;11,133;13,7010;0;0;0
03/04/2019;23:00:00;1006,936;6,953;12,637;1;0;96,328;52,734;0,246;2,93;3,945;2,773;2,93;6,641;312,891;315,703;310,078;30,938;275,625;9,375;8,672;8,027;12,305;5,859;12,773;13,7010;0;0;0
04/04/2019;0:00:00;1006,167;8,447;12,627;1;0;93,516;42,773;0,246;1,953;4,297;3,281;2,813;7,266;316,406;319,922;310,078;26,016;276,328;11,484;9,023;8,438;11,836;5,977;12,07;13,7010;0;0;0
04/04/2019;1:00:00;1005,962;7,261;12,578;1;0;122,344;24,609;0,258;2,93;4,023;3,008;2,734;7,031;315,703;317,109;312,188;46,406;267,188;9,961;9,141;8,555;12,012;6,035;13,477;13,7010;0;0;0
04/04/2019;2:00:00;1005,706;6,118;12,588;1;0;155,391;21,094;0,246;0,977;3,984;2,93;2,813;5,547;313,594;316,406;309,375;21,797;255,938;8,789;8,906;8,32;11,836;6,094;10,254;13,7010;0;0;0
04/04/2019;3:00:00;1005,09;7,129;12,578;1;0;108,984;10,547;0,258;0,977;4,492;3,555;2,773;6,172;315,703;319,922;305,156;18,984;267,188;11,133;9,727;9,082;12,422;6,211;13,301;13,7010;0;0;0
04/04/2019;4:00:00;1004,937;6,733;12,568;1;0;72,422;22,852;0,246;2,93;3,906;3,008;2,539;6,172;312,891;317,813;307,969;22,5;271,406;10,898;9,023;8,379;12,188;5,859;13,828;13,6520;0;0;0
04/04/2019;5:00:00;1004,834;6,909;12,568;1;0;63,281;26,367;0,258;0,977;3,867;2,695;2,773;5,625;310,781;317,813;305,156;20,391;268,594;11,367;8,672;7,969;12,188;5,977;12,949;13,6520;0;0;0
04/04/2019;6:00:00;1005,142;6,514;12,588;1;0;64,688;28,711;0,258;7,813;3,828;2,617;2,852;5,625;316,406;319,219;312,891;18,281;258,047;11,953;8,555;8,027;12,012;6,27;12,949;13,6520;0;0;0
04/04/2019;7:00:00;1005,09;6,602;12,881;1;0,152;71,719;39,258;0,07;120,117;3,828;2,813;2,656;5,156;315;317,813;309,375;17,227;256,641;8,906;8,906;8,262;11,953;5,918;11,66;13,7010;0;0;0
04/04/2019;8:00:00;1005,398;6,338;12,91;1;0,363;62,578;53,32;0,035;63,477;3,398;2,656;2,188;5,078;316,406;315,703;314,297;13,359;251,016;10,547;9,023;8,496;11,66;5,918;12,656;13,6520;0;0;0
04/04/2019;9:00:00;1005,398;7,876;13,525;1;0,563;68,906;50,977;0,012;429,688;3,398;2,422;2,383;4,141;315;314,297;315;14,766;268,594;9,727;8,906;8,379;11,426;6,504;10,781;13,7010;0;0;0
04/04/2019;10:00:00;1005,193;8,755;13,301;1;1,008;70,313;58,008;0,035;217,773;3,203;2,266;2,266;4,844;312,891;310,781;312,891;18,281;235,547;10,078;8,906;8,379;11,719;6,445;11,895;13,7500;0;0;0
04/04/2019;11:00:00;1005,244;9,546;13,76;1;0,68;78,75;55,664;0,07;717,773;3,086;2,148;2,266;4,609;314,297;317,109;312,188;26,719;258,75;10,313;8,906;8,438;12,129;6,328;12,949;13,7990;0;0;0
04/04/2019;12:00:00;1004,629;10,073;13,701;1;0,797;78,75;53,32;0,094;769,531;2,969;2,188;2,07;5,781;310,781;310,078;310,078;18,281;284,063;10,43;8,906;8,32;11,426;6,152;11,484;13,8480;0;0;0
04/04/2019;13:00:00;1003,296;10,557;13,701;1;0,715;89,297;49,219;0,105;775,391;3,047;2,188;2,148;4,375;314,297;314,297;315;16,875;269,297;10,078;9,023;8,496;11,602;6,563;11,895;13,9940;0;0;0
04/04/2019;14:00:00;1001,501;10,645;13,711;1;0,656;94,219;42,773;0,105;679,688;3,008;2,227;2,07;4,453;317,109;317,109;315,703;17,578;300,938;10,664;9,258;8,672;11,719;6,563;12,363;14,0920;0;0;0
04/04/2019;15:00:00;999,758;10,908;13,477;1;0,563;94,219;26,367;0,07;300,781;3,086;2,383;1,992;4,453;317,109;315,703;317,813;15,469;9,844;11,133;9,258;8,672;11,719;6,27;12,949;14,0920;0;0;0
04/04/2019;16:00:00;999,246;11,172;13,33;1;0,504;89,297;13,477;0,059;179,688;2,813;2,07;1,953;3,672;314,297;312,891;319,922;15,82;102,656;8,32;8,906;8,438;11,543;6,035;12,656;13,9940;0;0;0
04/04/2019;17:00:00;999,092;11,699;12,959;1;0,094;48,516;9,961;0,059;58,594;2,695;2,031;1,836;3,984;315,703;313,594;320,625;25,664;85,078;10,781;9,023;8,32;11,719;5,684;12,188;13,8960;0;0;0
04/04/2019;18:00:00;999,143;11,919;12,813;1;0;22,5;14,063;0,141;17,578;2,188;1,484;1,68;2,813;318,516;315,703;324,844;25,313;90,703;7,734;8,203;7,617;11,719;5,508;11,777;13,9450;0;0;0
04/04/2019;19:00:00;999,246;14,424;12,783;1;0;43,594;14,648;0,234;2,93;2,148;1,367;1,719;3,516;315,703;310,781;322,031;20,742;90,703;8,672;8,086;7,5;11,484;5,801;11,777;13,8960;0;0;0
04/04/2019;20:00:00;999,297;13,413;12,764;1;0;11,25;25,195;0,246;0,977;2,227;1,641;1,523;3,203;317,109;317,813;318,516;19,336;137,109;10,547;8,906;8,379;11,367;6,211;12,363;13,8480;0;0;0
04/04/2019;21:00:00;999,092;13,413;12,734;1;0;21,797;27,539;0,246;0,977;2,031;1,289;1,602;3,438;315;312,891;315,703;16,172;268,594;10,547;8,32;7,91;11,309;6,27;10,02;13,7990;0;0;0
04/04/2019;22:00:00;999,143;12,446;12,715;1;0;40,781;29,297;0,258;0,977;2,188;1,523;1,563;3,438;317,109;319,922;314,297;22,148;267,188;9,727;8,906;8,496;11,133;6,387;11,484;13,7990;0;0;0
04/04/2019;23:00:00;998,938;12,051;12,725;1;0;46,406;31,055;0,258;0,977;1,797;1,133;1,445;2,656;313,594;312,188;308,672;18,281;233,438;9,727;8,672;8,203;11,133;6,152;10,898;13,7990;0;0;0
05/04/2019;0:00:00;998,682;11,611;12,695;1;0;55,547;29,297;0,258;0,977;1,875;1,367;1,328;2,969;317,109;315,703;315,703;23,203;241,172;10,898;9,023;8,672;11,074;6,328;11,367;13,7500;0;0;0
05/04/2019;1:00:00;998,015;11,875;12,637;1;0;67,5;27,539;0,258;0,977;1,68;1,094;1,328;2,344;314,297;315;312,891;23,906;229,922;8,906;8,906;8,496;11,25;6,68;11,895;13,7500;0;0;0
05/04/2019;2:00:00;997,554;11,963;12,666;1;0;81,563;28,711;0,258;0,977;1,68;1,094;1,25;2,578;315,703;318,516;312,891;17,578;228,516;8,906;8,906;8,613;10,957;6,914;11,016;13,7500;0;0;0
05/04/2019;3:00:00;997,041;11,919;12,646;1;0;80,156;24,023;0,258;0,977;1,563;0,898;1,289;2,266;315;315,703;312,891;17,227;177,891;9,727;8,555;8,262;10,898;6,973;9,375;13,7010;0;0;0
05/04/2019;4:00:00;996,631;11,567;12,646;1;0;77,344;24,023;0,258;2,93;1,563;1,055;1,172;2,891;314,297;314,297;312,891;16,523;188,438;9,492;8,906;8,613;10,957;6,973;11,016;13,7010;0;0;0
05/04/2019;5:00:00;996,631;12,227;12,627;1;0;67,5;22,266;0,258;0;1,758;1,25;1,25;2,656;312,891;314,297;311,484;23,555;169,453;10,43;9,023;8,73;10,84;6,973;10,43;13,7010;0;0;0
05/04/2019;6:00:00;996,887;12,007;12,607;1;0;75,234;16,406;0,258;6,836;1,445;0,703;1,289;2,188;306,563;307,969;306,563;21,445;156,094;8,086;8,32;8,086;10,957;7,148;9,668;13,7010;0;0;0
05/04/2019;7:00:00;997,092;12,139;12,734;1;0;74,531;17,578;0,152;84,961;1,406;0,82;1,172;2,188;306,563;314,297;303,75;27,773;168,047;9,727;8,555;8,203;10,898;6,914;10,781;13,6520;0;0;0
05/04/2019;8:00:00;997,297;12,271;12,725;1;0,082;82,266;18,75;0,023;67,383;1,641;0,977;1,367;2,5;307,969;308,672;305,859;15,469;178,594;8,906;8,906;8,672;10,781;7,441;10,02;13,6520;0;0;0
05/04/2019;9:00:00;997,554;12,402;12,949;1;0,129;78,047;19,922;0,012;177,734;1,445;1,016;1,094;2,188;306,563;313,594;300,938;21,445;209,531;9,727;9,023;8,672;10,781;6,445;10,547;13,7010;0;0;0
05/04/2019;10:00:00;998,015;12,754;13,486;1;0,68;82,266;19,336;0,012;379,883;1,68;0,82;1,445;3,203;303,047;308,672;300,938;21,094;182,813;9,375;8,672;8,496;10,84;7,383;9,727;13,7010;0;0;0
05/04/2019;11:00:00;998,015;13,501;13,369;1;0,891;68,906;21,094;0,023;285,156;1,68;0,938;1,406;2,266;302,344;307,266;300,234;17,578;198,984;10,078;8,555;8,32;10,781;7,148;10,02;13,7500;0;0;0
05/04/2019;12:00:00;997,708;12,974;13,232;1;0,621;54,844;21,68;0,059;128,906;1,641;0,938;1,367;2,344;305,859;305,859;305,156;22,852;194,063;9,727;8,672;8,379;10,898;7,207;9,727;13,7990;0;0;0
05/04/2019;13:00:00;997,913;11,743;13,73;1;0,762;56,953;19,336;0,094;516,602;1,836;1,055;1,523;3,203;300,234;301,641;300,938;17,227;231,328;8,203;8,789;8,438;11,309;7,266;9,844;13,7990;0;0;0
05/04/2019;14:00:00;997,4;11,699;13,428;1;0,645;61,875;14,063;0,07;256,836;2,109;1,445;1,563;3,125;300,234;300,234;302,344;13,711;310,078;11,016;9,258;8,965;11,016;6,973;10,547;13,8480;0;0;0
05/04/2019;15:00:00;997,297;10,776;13,359;1;0,504;104,766;7,031;0,059;194,336;1,836;1,289;1,289;2,656;299,531;295,313;300,938;24,961;323,438;8,555;9,023;8,613;11,133;5,977;10,371;13,7990;0;0;0
05/04/2019;16:00:00;997,554;10,864;12,93;1;0,117;30,938;7,031;0,082;61,523;2,188;1,719;1,406;2,891;298,828;296,016;304,453;17,227;341,719;10,43;9,609;9,141;11,426;6,094;11,484;13,7990;0;0;0
05/04/2019;17:00:00;997,605;11,128;12,842;1;0;20,391;5,859;0,105;48,828;2,227;1,68;1,523;3,281;302,344;299,531;307,969;17,578;351,563;9,727;9,258;8,73;11,66;5,859;12,188;13,7500;0;0;0
05/04/2019;18:00:00;998,066;11,348;12,783;1;0;324,844;7,031;0,164;16,602;2,148;1,68;1,445;3,75;299,531;298,828;303,75;15,117;43,594;11,484;9,141;8,555;11,367;5,566;10,547;13,7500;0;0;0
05/04/2019;19:00:00;998,22;10,82;12,783;1;0;296,016;8,789;0,223;0,977;2,227;1,563;1,641;3,047;301,641;300,234;303,75;16,523;64,688;9,492;8,906;8,379;11,543;5,977;12,656;13,7500;0;0;0
05/04/2019;20:00:00;998,682;10,688;12,744;1;0;317,109;8,789;0,258;0,977;2,188;1,719;1,406;3,281;303,75;301,641;307,266;15,469;46,406;11,133;9,141;8,555;11,543;5,801;11,777;13,7500;0;0;0
05/04/2019;21:00:00;999,297;10,776;12,744;1;0;334,688;10,547;0,246;0,977;2,305;1,758;1,484;3,281;303,75;300,938;310,781;12,656;55,547;9,023;9,258;8,672;11,426;6,211;11,25;13,6520;0;0;0
05/04/2019;22:00:00;999,81;10,864;12,725;1;0;3,516;11,719;0,258;0,977;2,305;1,68;1,641;4,063;301,641;298,125;305,859;11,953;88,594;10,43;9,258;8,672;11,836;6,504;12,07;13,6520;0;0;0
05/04/2019;23:00:00;1000,117;10,82;12,676;1;0;32,344;12,305;0,258;0,977;2,5;1,953;1,523;3,906;302,344;300,234;307,266;12,656;40,078;10,898;9,492;9,023;11,426;6,445;11,016;13,7010;0;0;0
06/04/2019;0:00:00;999,912;11,304;12,666;1;0;54,844;12,891;0,258;0,977;2,383;1,797;1,563;4,063;303,75;303,047;305,156;14,063;128,672;11,016;9,492;9,023;11,777;6,797;12,07;13,7010;0;0;0
06/04/2019;1:00:00;999,502;10,601;12,656;1;0;59,766;12,305;0,258;6,836;2,227;1,641;1,523;2,891;305,859;305,859;303,75;19,336;262,969;10,547;9,492;8,906;12,012;6,152;12,949;13,7010;0;0;0
06/04/2019;2:00:00;999,656;10,601;12,607;1;0;93,516;10,547;0,258;4,883;2,5;1,992;1,602;4,219;302,344;303,75;300,938;20,039;310,078;10,781;9,727;9,199;12,07;5,918;11,484;13,6520;0;0;0
06/04/2019;3:00:00;999,604;10,161;12,588;1;0;71,719;8,203;0,258;1,953;2,383;1,875;1,484;3,906;305,156;303,75;308,672;16,172;314,297;10,664;9,492;8,906;11,719;5,918;11,66;13,6520;0;0;0
06/04/2019;4:00:00;999,194;9,59;12,588;1;0;76,641;7,617;0,258;0,977;2,5;2,07;1,406;3,672;307,266;307,969;306,563;16,875;313,594;11,602;10,195;9,492;12,656;5,801;13,652;13,6040;0;0;0
06/04/2019;5:00:00;999,092;10,073;12,578;1;0;50,625;2,93;0,258;0;2,813;2,344;1,563;4,063;304,453;305,156;304,453;10,898;187,031;12,539;10,313;9,727;12,539;6,328;12,949;13,6040;0;0;0
06/04/2019;6:00:00;998,887;9,678;12,588;1;0;339,609;4,688;0,246;9,766;2,773;2,461;1,328;3,594;306,563;307,266;304,453;11,602;172,969;13,242;10,898;10,137;12,949;5,918;13,301;13,5550;0;0;0
06/04/2019;7:00:00;999,297;9,59;12,93;1;0,105;343,125;14,063;0,094;150,391;3,086;2,773;1,328;4,922;305,859;307,266;299,531;16,172;187,734;11,836;11,25;10,664;12,773;6,211;14,004;13,6520;0;0;0
06/04/2019;8:00:00;999,297;10,337;13,828;1;0,832;350,859;16,406;0,012;299,805;2,5;2,227;1,172;3,828;309,375;311,484;300,234;18,984;190,547;12,422;10,781;10,195;12,656;6,152;13,828;13,6520;0;0;0
06/04/2019;9:00:00;999,041;11,392;13,555;1;1,02;18,281;18,164;0,059;419,922;2,891;2,695;1,133;5,078;307,969;309,375;298,125;15,117;219,375;12,539;11,367;10,898;12,48;5,625;12,363;13,6520;0;0;0
06/04/2019;10:00:00;999,553;12,271;13,73;1;0,82;44,297;12,891;0,07;544,922;2,266;1,992;1,172;3,828;303,047;304,453;293,906;21,445;225,703;12,305;10,664;9,961;12,715;5,273;14,004;13,7010;0;0;0
06/04/2019;11:00:00;999,246;13,193;13,691;1;0,75;74,531;14,063;0,105;748,047;2,422;2,148;1,211;3,438;304,453;305,859;296,719;15,82;229,922;11,367;10,898;10,254;12,539;5,742;13,828;13,7010;0;0;0
06/04/2019;12:00:00;998,682;13,853;13,643;1;0,645;87,891;14,648;0,117;717,773;2,578;2,305;1,25;3,438;306,563;307,266;298,125;22,852;241,875;11,133;11,016;10,43;12,598;6,094;13,652;13,7990;0;0;0
06/04/2019;13:00:00;998,169;14,16;13,652;1;0,527;90,703;24,023;0,105;580,078;2,617;2,383;1,055;3,594;307,266;309,375;293,906;15,469;234,844;13,125;11,484;10,898;12,832;5,859;13,477;13,7990;0;0;0
06/04/2019;14:00:00;997,759;12,534;13,408;1;0,469;100,547;18,164;0,082;220,703;2,695;2,383;1,25;3,75;305,859;306,563;303,047;14,414;234,844;13,242;11,25;10,723;12,656;6,211;13,652;13,7990;0;0;0
06/04/2019;15:00:00;997,861;12,358;13,809;1;0,516;135,703;14,063;0,094;612,305;2,266;1,953;1,211;3,281;307,266;308,672;303,75;18,984;116,719;13,125;10,781;10,195;12,539;6,445;13,125;13,7990;0;0;0
06/04/2019;16:00:00;998,066;12,007;13,184;1;0,375;153,281;7,031;0,094;109,375;2,5;2,227;1,172;4,375;303,047;303,047;306,563;23,203;42,188;12,188;10,781;10,254;12,188;5,449;12,48;13,8480;0;0;0
06/04/2019;17:00:00;999,041;11,875;12,832;1;0,012;244,688;7,031;0,141;13,672;2,734;2,5;1,172;4,219;310,781;312,188;310,078;21,445;52,031;11,484;11,602;11,016;13,066;5,273;13,828;13,7990;0;0;0
06/04/2019;18:00:00;1000,22;11,611;12,793;1;0;263,672;11,719;0,211;10,742;2,695;2,383;1,289;4,063;307,969;310,078;305,156;22,148;55,547;13,711;11,133;10,488;12,832;5,508;13,301;13,7500;0;0;0
06/04/2019;19:00:00;1001,143;10,557;12,754;1;0;297,422;14,648;0,234;1,953;3,008;2,773;1,289;5,078;310,781;312,188;311,484;18,984;79,453;11,484;11,602;11,016;12,949;5,918;14,004;13,7010;0;0;0
06/04/2019;20:00:00;1002,065;10,293;12,734;1;0;307,969;14,648;0,246;0,977;2,813;2,5;1,328;4,219;309,375;310,781;305,859;16,523;109,688;11,016;10,898;10,371;12,539;6,211;12,48;13,7500;0;0;0
06/04/2019;21:00:00;1003,501;9,414;12,734;1;0;22,5;11,719;0,258;1,953;2,734;2,461;1,211;5,078;305,859;306,563;302,344;15,469;165,234;11,016;11,133;10,605;12,656;5,977;12,07;13,7500;0;0;0
06/04/2019;22:00:00;1004,321;8,975;12,725;1;0;71,016;14,648;0,246;0,977;2,578;2,109;1,523;3,594;307,266;311,484;293,906;20,742;256,641;9,727;9,844;8,906;12,949;5,273;14,004;13,7500;0;0;0
06/04/2019;23:00:00;1004,629;9,414;12,715;1;0;87,188;15,82;0,258;3,906;2,695;2,344;1,445;4,297;305,156;308,672;293,906;18,281;258,047;11,484;9,961;8,965;12,656;5,098;14,004;13,7010;0;0;0
07/04/2019;0:00:00;1004,68;9,019;12,676;1;0;96,328;16,406;0,258;4,883;2,344;2,031;1,211;3,984;305,859;307,266;299,531;16,875;259,453;11,953;10,078;9,199;12,363;5,215;13,828;13,7010;0;0;0
07/04/2019;1:00:00;1004,629;10,249;12,695;1;0;99,141;22,852;0,258;1,953;2,109;1,836;1,055;3,281;310,781;314,297;296,016;19,336;256,641;11,953;10,547;9,668;12,949;4,98;14,414;13,7010;0;0;0
07/04/2019;2:00:00;1004,885;10,249;12,676;1;0;98,438;33,398;0,258;0,977;2,266;1,836;1,406;3,594;307,266;312,891;295,313;24,258;265,078;11,133;9,023;7,969;12,598;4,688;13,301;13,6520;0;0;0
07/04/2019;3:00:00;1005,244;10,161;12,666;1;0;89,297;24,609;0,258;0,977;2,578;1,992;1,68;3,75;303,047;308,672;291,797;21,094;277,734;13,945;8,672;7,793;12,598;4,922;12,949;13,6520;0;0;0
07/04/2019;4:00:00;1005,757;10,249;12,637;1;0;94,219;24,609;0,258;1,953;2,695;2,031;1,875;4,063;304,453;312,188;292,5;20,742;276,328;13,242;8,438;7,559;12,656;5,039;12,48;13,6520;0;0;0
07/04/2019;5:00:00;1006,372;10,337;12,598;1;0;85,781;22,266;0,258;0,977;2,773;2,109;1,875;4,141;303,047;309,375;291,797;15,82;273,516;10,664;8,438;7,676;12,363;5,098;12,949;13,6040;0;0;0
07/04/2019;6:00:00;1007,141;10,029;12,588;1;0;91,406;22,266;0,258;4,883;2,773;1,914;2,07;3,828;301,641;310,078;293,203;35,859;264,375;10,664;8,086;7,383;12,188;5,391;13,828;13,6040;0;0;0
